open,high,low,close,volume
186.94,186.94,186.65,186.77,12354
186.79,186.79,186.49,186.69,16498
186.69,186.69,186.6,186.65,5572
186.65,186.88,186.6,186.77,10958
186.9,186.99,186.83,186.99,4874
186.99,187.02,186.77,186.92,7416
186.92,186.92,186.71,186.84,1624
186.84,187.02,186.8,187.02,4832
186.92,187.14,186.92,187.02,6846
187.02,187.2,187.02,187.2,3432
187.2,187.58,187.13,187.58,17784
187.58,187.78,187.48,187.67,9202
187.67,187.78,187.62,187.78,3916
187.78,187.78,187.5,187.5,2740
187.5,187.56,187.32,187.35,1464
187.35,187.41,187.28,187.33,1518
187.33,187.33,187.24,187.32,1402
187.29,187.37,187.28,187.28,1414
187.28,187.28,187.22,187.24,1734
187.24,187.24,187.07,187.09,1296
187.09,187.14,186.98,187.13,4874
187.13,187.28,187.03,187.14,3254
187.14,187.32,187.14,187.32,988
187.35,187.41,187.29,187.29,1070
187.29,187.32,187.22,187.24,1020
187.35,187.35,187.24,187.24,1098
187.24,187.33,187.13,187.24,2718
187.24,187.29,187.18,187.18,2548
187.14,187.18,186.94,186.94,2406
186.94,187.03,186.86,186.98,2366
186.98,187.11,186.88,186.88,3330
186.88,187.03,186.88,187.02,990
187.02,187.03,186.88,187.03,1172
187.03,187.03,186.88,186.88,1216
186.86,186.94,186.84,186.86,1036
186.86,186.94,186.86,186.9,1020
186.9,186.95,186.84,186.86,2074
186.86,186.9,186.84,186.86,2352
186.86,186.98,186.86,186.9,1398
186.9,186.9,186.77,186.77,8282
186.77,186.86,186.71,186.79,2100
186.79,186.94,186.75,186.86,3776
186.86,186.95,186.8,186.86,1444
186.86,186.88,186.75,186.79,1378
186.79,186.84,186.73,186.84,1450
186.84,186.84,186.65,186.65,2546
186.65,186.8,186.65,186.79,3568
186.79,186.86,186.69,186.77,4310
186.79,186.99,186.79,186.94,3186
186.94,187.05,186.92,186.95,1266
187.03,187.28,187.03,187.26,2918
187.26,187.41,187.22,187.41,7196
187.41,187.41,187.28,187.29,4730
187.29,187.32,187.26,187.28,1936
187.28,187.33,187.22,187.33,2578
187.33,187.41,187.29,187.29,3788
187.29,187.35,187.09,187.13,2090
187.13,187.17,187.03,187.13,940
187.13,187.13,186.9,186.9,1628
187.02,187.44,186.79,187.44,62408
187.48,187.71,187.39,187.39,9078
187.39,187.39,187.17,187.28,22750
187.24,187.37,187.2,187.33,8084
187.33,187.33,187.07,187.09,1046
187.09,187.2,187.07,187.07,1268
187.07,187.11,187.02,187.03,898
187.03,187.07,186.99,187.02,1022
187.02,187.09,186.99,186.99,1860
186.99,187.09,186.9,186.9,3244
186.9,186.92,186.79,186.92,2018
186.92,186.95,186.8,186.86,1840
186.86,186.92,186.79,186.84,1188
186.92,186.92,186.73,186.75,1564
186.75,186.94,186.73,186.84,1514
186.84,186.98,186.8,186.95,1076
186.95,187.02,186.84,186.88,3210
186.88,187.03,186.84,187.03,1018
187.03,187.03,186.9,187.02,940
187.02,187.03,186.9,186.94,1332
186.94,186.94,186.88,186.94,1298
186.94,186.94,186.65,186.69,2610
186.69,187.11,186.56,186.84,804980
186.84,186.98,186.69,186.83,5198
186.83,186.86,186.6,186.62,6062
186.62,186.71,186.54,186.54,4452
186.54,186.83,186.54,186.79,4618
186.79,186.79,186.68,186.68,790
186.68,186.8,186.62,186.8,1846
186.8,186.99,186.71,186.92,3362
186.92,187.03,186.92,187.03,1410
187.03,187.07,186.94,187.05,5662
187.05,187.07,186.94,187.07,1552
187.07,187.07,186.84,186.84,2316
186.84,186.92,186.83,186.84,730
186.84,186.84,186.75,186.8,1064
186.8,187.03,186.8,186.99,2214
186.99,187.07,186.94,187.07,3840
187.07,187.07,187.03,187.07,1124
187.07,187.07,187.03,187.03,1148
187.03,187.09,187.03,187.09,1014
187.09,187.17,187.03,187.17,1970
187.17,187.17,186.99,186.99,3462
187.03,187.07,186.92,187.05,1478
187.05,187.05,186.92,186.94,910
186.94,187.07,186.94,186.94,812
186.94,186.99,186.79,186.83,2062
186.83,186.88,186.77,186.77,788
186.77,186.94,186.77,186.8,1828
186.8,186.92,186.79,186.79,1212
186.92,186.99,186.79,186.79,2384
186.79,186.83,186.73,186.73,1612
186.73,186.75,186.65,186.71,1870
186.71,186.73,186.65,186.73,984
186.73,186.8,186.69,186.73,984
186.73,186.8,186.73,186.77,952
186.77,186.84,186.77,186.8,740
186.8,186.99,186.73,186.99,1214
186.99,186.99,186.79,186.79,1498
186.79,187.03,186.79,186.92,1256
186.92,186.99,186.9,186.9,812
186.9,186.99,186.86,186.95,1304
186.95,187.03,186.77,186.9,1526
186.9,186.94,186.77,186.79,858
186.79,186.92,186.79,186.8,796
186.8,186.9,186.77,186.9,1232
186.9,186.92,186.8,186.84,864
186.84,186.88,186.77,186.77,1232
186.77,186.92,186.77,186.92,1306
186.92,186.92,186.77,186.79,952
186.79,186.9,186.79,186.79,742
186.79,186.86,186.73,186.79,1488
186.79,186.84,186.73,186.73,1564
186.73,186.84,186.73,186.79,804
186.79,186.99,186.79,186.86,2214
186.95,186.95,186.75,186.75,1242
186.75,186.86,186.73,186.86,1300
186.86,186.88,186.75,186.75,1084
186.75,186.84,186.73,186.73,822
186.73,186.84,186.73,186.83,1224
186.84,186.86,186.73,186.75,1214
186.75,186.88,186.75,186.83,1082
186.83,186.88,186.79,186.84,1356
186.84,186.86,186.79,186.86,1210
186.84,186.95,186.69,186.79,6228
186.79,186.88,186.73,186.84,1346
186.84,187.09,186.79,187.07,54350
187.07,187.14,186.95,187.02,15436
187.02,187.07,186.95,187.02,1058
186.99,187.03,186.94,186.98,1724
186.98,186.98,186.84,186.95,1724
186.95,186.99,186.79,186.99,922
186.9,186.92,186.79,186.86,1480
186.86,186.95,186.8,186.92,1554
186.92,186.94,186.83,186.88,2058
186.88,186.98,186.84,186.88,2602
186.88,187.02,186.79,186.88,3142
186.88,187.41,186.8,187.22,267158
187.22,187.22,186.99,187.11,990
187.11,187.22,187.03,187.11,2004
187.11,187.22,187.11,187.22,1824
187.22,187.22,187.11,187.13,1086
187.13,187.18,187.11,187.13,796
187.13,187.22,187.13,187.22,2178
187.22,187.22,187.11,187.2,2392
187.2,187.22,187.09,187.09,2780
187.09,187.17,187.07,187.07,670
187.07,187.18,186.9,186.9,3838
186.9,187.03,186.86,186.98,3060
186.98,187.07,186.84,186.88,4456
186.88,187.02,186.88,186.9,852
186.9,187.02,186.88,187.02,1246
187.02,187.09,186.88,187.09,1196
187.09,187.18,186.99,187.17,3212
187.17,187.17,186.94,186.94,2648
186.94,187.09,186.94,186.99,1628
186.99,187.11,186.86,186.86,4636
186.86,186.98,186.84,186.98,2974
186.98,187.02,186.95,187.02,1444
187.02,187.07,186.92,187.07,3072
187.05,187.07,186.95,187.07,1412
187.07,187.09,187.02,187.02,1446
187.05,187.05,186.8,186.84,1882
186.84,186.92,186.84,186.88,1458
186.88,186.92,186.77,186.83,9640
186.83,186.9,186.79,186.88,4398
186.88,186.88,186.77,186.88,1280
186.88,186.9,186.84,186.84,1782
186.84,186.9,186.84,186.84,784
186.84,186.95,186.83,186.92,4324
186.92,186.94,186.84,186.9,1866
186.9,186.95,186.84,186.86,1360
186.86,186.94,186.84,186.92,2626
186.92,186.94,186.84,186.94,2784
186.94,186.94,186.84,186.86,1492
186.86,186.88,186.8,186.83,1156
186.83,186.84,186.8,186.84,1140
186.84,186.84,186.71,186.75,5352
186.75,186.9,186.75,186.75,3650
186.84,186.9,186.75,186.84,4188
186.84,186.88,186.73,186.75,1224
186.75,186.84,186.75,186.75,1304
186.75,186.79,186.69,186.75,978
186.75,186.83,186.73,186.83,1756
186.83,186.84,186.71,186.71,864
186.71,186.83,186.69,186.69,1746
186.69,186.9,186.69,186.84,3604
186.84,186.92,186.77,186.77,4034
186.77,186.84,186.68,186.69,1140
186.69,186.77,186.68,186.77,2022
186.77,186.84,186.75,186.77,2048
186.77,186.83,186.71,186.71,1670
186.71,186.83,186.65,186.73,9950
186.73,186.9,186.73,186.77,3890
186.77,186.84,186.73,186.75,1740
186.75,186.84,186.73,186.83,2340
186.83,186.83,186.69,186.73,4376
186.73,186.77,186.62,186.73,5728
186.75,186.77,186.6,186.68,4650
186.68,186.77,186.65,186.75,2568
186.75,186.83,186.65,186.65,2822
186.65,186.92,186.65,186.92,2896
186.92,186.92,186.77,186.77,4708
186.77,186.84,186.77,186.8,1660
186.8,186.84,186.77,186.77,2086
186.77,186.84,186.65,186.73,4940
186.73,186.83,186.68,186.83,3804
186.83,186.84,186.75,186.8,4738
186.8,186.8,186.77,186.79,1954
186.79,186.8,186.69,186.69,1166
186.69,186.8,186.69,186.8,1120
186.8,186.8,186.73,186.8,1368
186.8,186.84,186.77,186.84,1654
186.84,186.84,186.77,186.77,1908
186.77,186.84,186.71,186.84,4608
186.84,186.9,186.8,186.84,3394
186.84,186.88,186.75,186.88,6288
186.88,186.98,186.77,186.94,12320
186.94,186.98,186.84,186.88,8612
186.88,186.98,186.84,186.86,4466
186.86,186.98,186.83,186.94,4090
186.94,186.94,186.8,186.83,4146
186.8,186.8,186.68,186.68,4996
186.68,186.68,186.54,186.64,6042
186.64,186.65,186.56,186.62,2882
186.62,186.71,186.62,186.69,2354
186.69,186.69,186.5,186.5,9684
186.5,186.6,186.49,186.54,4326
186.54,186.62,186.49,186.5,8818
186.5,186.58,186.24,186.49,38782
186.49,186.5,186.15,186.34,9212
186.34,186.34,186.26,186.3,5114
186.32,186.32,186.09,186.15,7892
186.15,186.38,186.15,186.3,4236
186.3,186.34,186.17,186.26,4770
186.26,186.38,186.19,186.3,5760
186.3,186.71,186.15,186.6,83094
186.6,186.6,186.49,186.58,3976
186.58,186.62,186.56,186.62,3808
186.62,186.62,186.43,186.43,2664
186.43,186.47,186.39,186.39,5856
186.39,186.62,186.39,186.58,7202
186.58,186.95,186.58,186.95,12478
186.98,187.14,186.54,186.58,57806
186.62,186.79,186.54,186.54,6966
186.54,186.75,186.54,186.75,3078
186.75,186.75,186.49,186.58,8382
186.58,186.65,186.5,186.6,2654
186.6,186.77,186.49,186.49,10018
186.49,186.62,186.49,186.62,1248
186.62,186.84,186.62,186.8,11188
186.84,186.94,186.83,186.94,7222
186.94,187.03,186.84,186.92,6008
186.92,187.07,186.92,186.98,2774
186.98,187.03,186.71,186.84,9584
186.84,186.92,186.65,186.68,4986
186.65,186.84,186.65,186.83,2690
186.8,186.84,186.65,186.69,6388
186.69,186.99,186.69,186.99,2664
186.98,186.99,186.79,186.9,8306
186.9,186.92,186.79,186.84,1294
186.84,186.84,186.65,186.69,11354
186.69,186.71,186.68,186.71,1554
186.71,186.84,186.69,186.77,6710
186.8,186.8,186.65,186.79,3686
186.79,186.84,186.43,186.47,61464
186.47,186.47,186.45,186.45,9960
186.47,186.47,186.45,186.47,7628
186.45,186.47,186.45,186.47,10796
186.47,186.47,186.45,186.47,10574
186.47,186.47,186.45,186.47,9258
186.47,186.47,186.45,186.47,9206
186.47,186.47,186.45,186.47,23160
186.47,186.47,186.43,186.43,9740
186.45,186.45,186.43,186.45,5282
186.47,186.47,186.41,186.43,13678
186.41,186.45,186.38,186.45,10278
186.45,186.47,186.43,186.47,71500
186.45,186.47,186.32,186.35,14978
186.35,186.43,186.34,186.43,9146
186.43,186.47,186.34,186.41,23204
186.41,186.43,186.41,186.43,8274
186.43,186.43,186.41,186.43,11616
186.43,186.47,186.28,186.32,31910
186.32,186.35,186.17,186.3,35494
186.32,186.41,186.23,186.34,26276
186.3,186.35,186.23,186.26,28116
186.24,186.38,186.24,186.3,23766
186.3,186.3,185.9,185.94,43284
185.9,185.9,185.66,185.81,37680
185.79,185.79,185.44,185.49,70882
185.49,185.49,185.15,185.26,17262
185.29,185.56,185.29,185.34,16602
185.34,185.41,185.34,185.38,10538
185.36,185.62,185.36,185.59,11632
185.6,185.66,185.15,185.66,49072
185.56,186.04,185.32,186.02,60264
185.86,186.05,185.45,185.74,25232
186.88,186.88,186.13,186.3,11844
186.3,186.69,186.3,186.5,14200
186.5,186.73,186.38,186.73,7292
186.73,186.83,186.6,186.83,12100
186.83,186.84,186.54,186.68,67292
186.68,186.84,186.65,186.84,3742
186.84,186.84,186.77,186.84,7466
186.84,186.84,186.53,186.53,13994
186.53,186.65,186.45,186.49,12182
186.49,186.64,186.47,186.58,10152
186.58,186.68,186.5,186.68,5824
186.68,186.79,186.64,186.71,6022
186.71,186.9,186.71,186.9,5966
186.9,187.03,186.9,187.03,4140
187.03,187.17,187.03,187.17,7490
187.17,187.28,187.11,187.2,7994
187.13,187.37,187.13,187.29,6082
187.29,187.41,187.29,187.41,1822
187.41,187.52,187.39,187.5,3402
187.52,187.65,187.5,187.63,6610
187.65,187.69,187.59,187.59,8732
187.59,187.65,187.44,187.47,9358
187.41,187.48,187.17,187.2,6104
187.2,187.32,187.17,187.17,7258
187.2,187.47,187.14,187.47,1442
187.47,187.48,187.28,187.32,3722
187.32,187.37,187.29,187.37,1404
187.37,187.43,187.33,187.41,9858
187.41,187.5,187.35,187.41,3928
187.41,187.48,187.37,187.48,4384
187.48,187.5,187.44,187.5,1446
187.5,187.56,187.48,187.56,5186
187.56,187.59,187.41,187.41,7482
187.44,187.44,187.24,187.28,1520
187.28,187.28,187.17,187.2,1222
187.2,187.2,187.05,187.05,4682
187.05,187.24,187.05,187.18,5698
187.18,187.41,187.18,187.41,2520
187.41,187.58,187.28,187.58,2550
187.58,187.69,187.54,187.69,2302
187.69,187.69,187.63,187.65,2574
187.65,187.65,187.41,187.52,5346
187.52,187.52,187.52,187.52,598
187.52,187.59,187.5,187.56,3920
187.56,187.63,187.54,187.63,2634
187.63,187.8,187.59,187.78,4760
187.93,187.97,187.62,187.73,11596
187.73,187.88,187.73,187.86,2222
187.89,187.89,187.77,187.88,1798
187.88,187.89,187.8,187.89,1124
187.89,187.89,187.69,187.69,3306
187.82,187.82,187.71,187.78,1290
187.78,187.84,187.74,187.77,2320
187.77,187.77,187.73,187.74,964
187.74,187.74,187.73,187.74,780
187.74,187.74,187.5,187.56,1430
187.56,187.56,187.41,187.41,3122
187.5,187.5,187.39,187.41,4042
187.41,187.41,187.24,187.33,3306
187.24,187.33,187.22,187.33,2038
187.33,187.33,187.07,187.14,4090
187.14,187.32,187.07,187.32,184940
187.26,187.39,187.26,187.32,1786
187.41,187.43,187.2,187.32,5438
187.2,187.33,187.14,187.22,62526
187.14,187.26,187.07,187.09,2434
187.07,187.07,186.88,186.9,7914
186.88,186.95,186.88,186.92,1962
186.9,187.02,186.83,186.94,6252
186.84,187.03,186.84,187.03,2614
187.03,187.22,186.99,187.22,2404
187.22,187.22,187.13,187.18,3426
187.11,187.18,186.95,187.13,1848
187.13,187.17,187.02,187.13,3780
187.13,187.14,187.02,187.13,1462
187.13,187.14,187.09,187.14,1028
187.11,187.11,186.84,186.92,2898
186.88,187.03,186.88,187.03,2652
186.94,187.11,186.94,187.02,2974
186.99,186.99,186.86,186.94,1782
186.94,186.98,186.88,186.98,1710
186.9,186.99,186.84,186.99,2252
186.88,186.99,186.86,186.92,2312
186.92,186.94,186.77,186.94,1932
186.94,186.99,186.83,186.98,1840
186.94,186.98,186.69,186.77,5138
186.84,186.88,186.77,186.88,1670
186.84,186.88,186.84,186.88,2070
186.88,186.88,186.84,186.86,1702
186.86,186.86,186.83,186.84,1400
186.83,186.86,186.83,186.84,3430
186.86,186.94,186.84,186.94,2384
186.88,186.94,186.83,186.84,4142
186.83,186.83,186.65,186.79,3890
186.79,186.79,186.65,186.77,3510
186.79,186.84,186.77,186.79,3048
186.79,186.84,186.79,186.79,772
186.84,186.84,186.65,186.73,3904
186.73,186.73,186.65,186.73,1948
186.73,186.73,186.68,186.73,1546
186.79,186.79,186.73,186.79,1126
186.75,186.75,186.73,186.73,1750
186.75,186.75,186.58,186.68,5794
186.68,186.68,186.64,186.68,702
186.68,186.71,186.65,186.69,3010
186.69,186.8,186.68,186.71,2436
186.71,186.83,186.68,186.69,3406
186.69,186.79,186.69,186.75,4812
186.75,186.77,186.75,186.75,3564
186.75,186.8,186.73,186.75,4720
186.75,186.75,186.65,186.68,4344
186.68,186.68,186.58,186.6,3580
186.64,186.77,186.6,186.71,4506
186.71,186.73,186.71,186.71,1504
186.71,186.83,186.71,186.79,2232
186.79,186.8,186.77,186.77,1980
186.77,186.77,186.62,186.65,1920
186.73,186.73,186.58,186.58,2804
186.58,186.58,186.49,186.5,3902
186.5,186.79,186.5,186.69,3046
186.69,186.84,186.69,186.8,1592
186.8,186.83,186.58,186.64,1636
186.69,186.77,186.58,186.77,1536
186.73,186.77,186.68,186.77,1274
186.77,186.77,186.65,186.69,942
186.69,186.77,186.65,186.68,10060
186.65,186.77,186.64,186.73,1394
186.75,186.75,186.58,186.58,1756
186.56,186.69,186.49,186.56,3718
186.56,186.64,186.56,186.62,1298
186.62,186.64,186.54,186.58,2340
186.58,186.62,186.49,186.5,2138
186.5,186.6,186.49,186.49,1192
186.49,186.73,186.49,186.65,1512
186.65,186.77,186.64,186.71,2472
186.71,186.71,186.53,186.54,1970
186.54,186.56,186.47,186.5,3738
186.56,186.56,186.47,186.47,3164
186.47,186.5,186.45,186.47,3466
186.45,186.56,186.45,186.49,1402
186.49,186.54,186.47,186.5,878
186.5,186.54,186.41,186.41,2668
186.45,186.5,186.41,186.43,2566
186.41,186.43,186.32,186.34,2298
186.3,186.3,186.09,186.19,10546
186.19,186.3,186.19,186.3,934
186.3,186.43,186.3,186.34,1420
186.41,186.45,186.34,186.34,1320
186.45,186.58,186.41,186.5,2440
186.5,186.64,186.5,186.58,916
186.58,186.64,186.58,186.62,1064
186.62,186.64,186.5,186.5,1050
186.5,186.65,186.47,186.56,1256
186.5,186.65,186.47,186.54,818
186.54,186.56,186.43,186.47,61696
186.47,186.47,186.15,186.15,2308
186.26,186.26,186.15,186.24,1130
186.24,186.28,186.23,186.28,1838
186.26,186.38,186.24,186.35,1292
186.35,186.38,186.3,186.3,942
186.3,186.35,186.28,186.32,888
186.32,186.35,186.28,186.32,844
186.39,186.41,186.3,186.39,1092
186.39,186.39,186.32,186.35,910
186.35,186.39,186.32,186.34,1186
186.34,186.39,186.34,186.39,1012
186.39,186.5,186.39,186.45,2126
186.45,186.47,186.28,186.47,1192
186.47,186.47,186.34,186.35,738
186.35,186.43,186.32,186.35,800958
186.35,186.38,186.32,186.35,1056
186.32,186.35,186.32,186.34,810
186.35,186.35,186.32,186.34,2952
186.34,186.43,186.28,186.3,201924
186.3,186.3,186.23,186.26,1552
186.24,186.28,186.15,186.15,1200
186.15,186.2,186.09,186.15,3016
186.2,186.2,186.13,186.15,1426
186.15,186.17,186.13,186.17,3004
186.17,186.45,186.15,186.43,2010
186.43,186.56,186.38,186.5,1692
186.5,186.58,186.49,186.49,924
186.49,186.5,186.47,186.47,968
186.47,186.53,186.47,186.5,1058
186.5,186.54,186.47,186.47,828
186.47,186.47,186.15,186.15,7600
186.13,186.53,186.13,186.45,7180
186.45,186.49,186.26,186.32,1538
186.32,186.41,186.11,186.13,9092
186.13,186.28,186.09,186.28,5804
186.28,186.47,186.28,186.38,2326
186.38,186.5,186.38,186.41,1314
186.41,186.58,186.41,186.5,2212
186.58,186.62,186.47,186.62,1056
186.56,186.71,186.53,186.71,3222
186.71,187.07,186.62,186.84,7582
186.9,186.9,186.69,186.71,3964
186.79,186.84,186.65,186.65,1812
186.65,186.65,186.54,186.58,930
186.54,186.58,186.54,186.54,892
186.54,186.65,186.54,186.56,1038
186.56,186.65,186.47,186.49,814
186.54,186.54,186.41,186.43,4062
186.43,186.62,186.43,186.58,860
186.58,186.6,186.43,186.43,878
186.43,186.5,186.39,186.39,908
186.39,186.5,186.39,186.43,822
186.5,186.5,186.41,186.41,1066
186.41,186.47,186.39,186.41,1196
186.39,186.6,186.39,186.41,1972
186.41,186.54,186.39,186.39,868
186.39,186.5,186.39,186.41,822
186.41,186.43,186.39,186.41,1114
186.41,186.53,186.39,186.41,1172
186.41,186.53,186.39,186.41,754
186.41,186.5,186.32,186.32,1526
186.32,186.5,186.26,186.39,1384
186.49,186.49,186.39,186.45,824
186.45,186.49,186.32,186.34,1060
186.32,186.38,186.32,186.34,1046
186.34,186.35,186.34,186.34,1264
186.34,186.49,186.34,186.35,1444
186.45,186.45,186.34,186.34,902
186.34,186.45,186.34,186.35,1576
186.35,186.47,186.32,186.32,61482
186.32,186.35,186.26,186.35,2102
186.35,186.35,186.23,186.28,896
186.34,186.34,186.2,186.28,1132
186.23,186.32,186.2,186.26,844
186.23,186.43,186.2,186.41,3366
186.41,186.65,186.41,186.5,2916
186.5,186.62,186.5,186.54,788
186.62,186.62,186.43,186.47,866
186.47,186.54,186.38,186.39,960
186.39,186.45,186.34,186.34,856
186.34,186.45,186.28,186.28,1018
186.28,186.41,186.28,186.38,1226
186.41,186.43,186.3,186.3,976
186.3,186.43,186.3,186.43,946
186.43,186.54,186.35,186.54,1490
186.54,186.64,186.47,186.56,1338
186.56,186.65,186.56,186.65,1504
186.65,186.8,186.64,186.8,1642
186.8,186.8,186.68,186.69,3062
186.68,186.79,186.65,186.68,1160
186.65,186.79,186.65,186.75,1114
186.75,186.8,186.75,186.79,1424
186.8,186.8,186.79,186.79,1194
186.79,186.8,186.77,186.79,1952
186.79,186.8,186.77,186.79,1210
186.79,186.88,186.79,186.88,5046
186.88,186.95,186.84,186.9,1400
186.9,186.9,186.64,186.65,9920
186.64,186.98,186.64,186.86,4752
186.94,186.94,186.58,186.58,4900
186.54,186.83,186.5,186.83,7716
186.83,187.03,186.8,186.86,9254
186.86,186.94,186.68,186.73,2464
186.69,186.94,186.54,186.84,8580
186.92,187.11,186.86,187.05,81002
187.05,187.09,186.99,186.99,980
186.99,187.07,186.88,186.94,2100
186.94,187.03,186.84,186.86,2432
186.86,187.02,186.86,186.9,1052
186.9,186.94,186.71,186.71,4406
186.71,186.75,186.65,186.68,1394
186.69,186.75,186.68,186.71,892
186.75,186.75,186.69,186.69,1338
186.69,186.69,186.5,186.53,5616
186.53,186.73,186.35,186.62,11810
186.62,187.03,186.62,186.99,5876
186.99,187.11,186.94,187.11,13510
187.11,187.22,186.88,186.92,11786
186.92,186.99,186.9,186.92,1832
186.92,186.98,186.79,186.98,3654
186.99,187.07,186.71,186.71,21222
186.71,186.88,186.71,186.86,2522
186.86,186.92,186.56,186.77,10886
186.77,186.9,186.71,186.84,2164
186.83,186.92,186.8,186.84,5208
186.84,187.02,186.65,186.94,10496
186.95,186.98,186.88,186.95,1782
186.95,186.95,186.84,186.9,3580
186.9,186.99,186.83,186.86,6366
186.86,186.94,186.8,186.83,1502
186.83,186.84,186.77,186.77,1326
186.77,186.8,186.71,186.73,1746
186.73,186.77,186.68,186.69,1476
186.69,186.75,186.69,186.69,1428
186.69,186.71,186.65,186.65,2412
186.65,186.9,186.6,186.9,10994
186.94,187.11,186.88,187.05,7200
187.05,187.05,186.94,186.94,2380
186.94,187.05,186.92,186.92,1110
186.92,186.98,186.86,186.88,1288
186.88,186.88,186.8,186.8,1928
186.8,186.83,186.77,186.77,1132
186.77,186.84,186.77,186.84,1102
186.79,186.88,186.77,186.79,986
186.79,186.84,186.79,186.79,962
186.79,186.95,186.79,186.88,2192
186.88,186.92,186.68,186.71,3932
186.8,186.95,186.73,186.95,4308
186.88,187.03,186.88,186.98,2156
186.98,186.98,186.77,186.79,3844
186.79,186.83,186.77,186.8,858
186.83,186.83,186.77,186.77,1212
186.77,186.79,186.77,186.77,824
186.77,186.94,186.77,186.86,1716
186.86,186.88,186.77,186.77,1624
186.77,186.84,186.77,186.77,1226
186.77,186.92,186.73,186.79,2218
186.79,186.79,186.71,186.73,896
186.73,186.73,186.69,186.69,1290
186.71,186.73,186.69,186.69,1116
186.69,186.77,186.68,186.73,1038
186.77,186.88,186.77,186.86,890
186.84,186.92,186.84,186.86,1528
186.88,186.88,186.73,186.79,1744
186.79,186.92,186.79,186.83,3782
186.83,186.84,186.79,186.8,1038
186.8,186.84,186.68,186.77,1192
186.77,186.77,186.69,186.69,996
186.69,186.73,186.69,186.71,1124
186.69,186.8,186.65,186.65,966
186.65,186.65,186.6,186.6,1928
186.6,186.64,186.5,186.5,2310
186.6,186.6,186.47,186.5,4156
186.5,186.54,186.41,186.43,1866
186.43,186.94,186.39,186.88,73094
186.86,186.94,186.84,186.86,2268
186.84,186.88,186.79,186.8,1214
186.84,186.84,186.8,186.83,1078
186.83,186.88,186.79,186.86,1308
186.84,186.88,186.84,186.84,1220
186.84,186.88,186.84,186.84,1438
186.84,186.86,186.77,186.8,1184
186.77,186.83,186.71,186.75,1046
186.75,186.79,186.71,186.75,1172
186.75,186.79,186.73,186.75,1256
186.75,186.79,186.71,186.77,1444
186.77,186.77,186.73,186.75,5630
186.77,186.84,186.73,186.8,6014
186.84,186.84,186.73,186.8,3058
186.79,186.83,186.79,186.79,1758
186.8,187.22,186.79,187.18,19398
187.22,187.52,187.2,187.44,26122
187.44,187.47,187.29,187.37,24362
187.47,187.78,187.35,187.78,22160
187.78,187.92,187.78,187.82,20366
187.86,187.86,187.67,187.77,22704
187.77,187.97,187.73,187.95,20480
187.97,187.97,187.8,187.95,16998
187.97,187.97,187.82,187.95,84916
187.97,187.97,187.93,187.95,19752
187.97,188.33,187.97,188.27,29936
188.27,188.35,188.22,188.31,28714
188.23,188.38,188.05,188.33,29410
188.35,188.46,188.26,188.33,16348
188.33,188.33,188.22,188.27,14566
188.27,188.52,188.26,188.44,27958
188.5,188.59,188.42,188.44,23274
188.44,188.48,188.35,188.35,22364
188.35,188.53,188.33,188.35,20252
188.33,188.5,188.33,188.46,15768
188.46,188.48,188.42,188.46,29712
188.46,188.52,188.41,188.44,17486
188.44,188.68,188.44,188.63,20062
188.65,188.72,188.56,188.65,18948
188.72,188.72,188.67,188.71,23818
188.72,188.91,188.68,188.91,27138
188.97,189.05,188.82,188.86,21524
188.86,188.87,188.68,188.71,15226
188.72,188.72,188.5,188.57,11212
188.72,188.72,188.53,188.68,5020
190.23,190.23,189.53,189.62,63622
189.8,189.8,189.59,189.61,13700
189.55,189.74,189.51,189.7,11658
189.76,189.81,189.53,189.74,9470
189.66,189.77,189.5,189.5,3990
189.5,189.59,189.36,189.55,8260
189.47,189.62,189.36,189.57,5188
189.47,189.62,189.32,189.36,7078
189.42,189.42,189.23,189.27,2700
189.25,189.29,188.97,189.25,13672
189.25,189.25,188.72,188.72,14628
188.72,188.72,188.27,188.33,32746
188.33,188.35,188.07,188.35,13250
188.35,188.56,188.2,188.56,10430
188.56,188.67,188.38,188.44,5008
188.44,188.52,188.37,188.38,5012
188.33,188.53,188.33,188.53,2194
188.53,188.53,188.26,188.29,4944
188.29,188.33,188.07,188.31,10050
188.31,188.33,188.08,188.23,3260
188.23,188.29,188.07,188.08,6816
188.12,188.18,187.58,187.62,9242
187.62,187.86,187.62,187.73,11118
187.73,188.14,187.73,188.08,4880
188.12,188.18,187.92,188.16,4140
188.16,188.16,188.01,188.11,3786
188.07,188.12,187.86,187.99,3846
187.99,188.01,187.84,187.99,1466
187.99,188.03,187.84,187.95,2440
187.95,188.14,187.84,188.14,8498
188.14,188.2,187.97,188.14,2858
188.01,188.23,187.99,188.22,6830
188.22,188.22,188.07,188.16,2892
188.08,188.22,188.08,188.2,1880
188.2,188.23,188.14,188.23,3786
188.23,188.37,188.12,188.35,6076
188.35,188.35,188.23,188.26,4232
188.33,188.33,188.01,188.31,6300
188.26,188.35,187.97,187.97,7184
187.97,188.11,187.97,188.08,3656
188.08,188.16,188.08,188.16,2078
188.16,188.23,188.01,188.12,3208
188.01,188.23,187.97,188.23,6362
188.23,188.33,188.11,188.31,7970
188.31,188.35,188.29,188.35,3146
188.35,188.38,188.27,188.29,6142
188.29,188.35,188.2,188.33,1374
188.33,188.33,188.14,188.31,1252
